fecha_solicitud;mes_sol;año_sol;desc_cnae;empresa_municipio;empresa_provincia;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
08/11/2024;11;2024;Establecimientos de bebidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;3;1;2
08/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Catarroja;Valencia;Catarroja;SERVICIOS;6;5;1
08/11/2024;11;2024;Limpieza general de edificios;Pobla de Vallbona, la;Valencia;Pobla De Vallbona (La);SERVICIOS;0;0;0
08/11/2024;11;2024;Comercio al por mayor de chatarra y productos de desecho;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;3;0;3
08/11/2024;11;2024;Comercio al por menor de productos cosméticos e higiénicos en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;1;1;0
08/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;9;6;3
08/11/2024;11;2024;Otros servicios de comidas;Sedaví;Valencia;Sedaví;SERVICIOS;3;0;3
08/11/2024;11;2024;Fabricación de carpintería metálica;Paiporta;Valencia;Paiporta;INDUSTRIA;5;4;1
08/11/2024;11;2024;Establecimientos de bebidas;Chiva;Valencia;Chiva;SERVICIOS;7;0;7
08/11/2024;11;2024;Reparación de muebles y artículos de menaje;Catarroja;Valencia;Catarroja;SERVICIOS;7;6;1
08/11/2024;11;2024;Elaboración de platos y comidas preparados;Madrid;Madrid;Aldaya;INDUSTRIA;38;23;15
08/11/2024;11;2024;Actividades de fotocopiado, preparación de documentos y otras actividades especializadas de oficina;Valencia;Valencia;"Gandía; Valencia";SERVICIOS;6;3;3
08/11/2024;11;2024;Actividades de los hogares como empleadores de personal doméstico;Burjasot;Valencia;Valencia;SERVICIOS;1;0;1
08/11/2024;11;2024;Instalaciones eléctricas;Sedaví;Valencia;Sedaví;CONSTRUCIÓN;0;0;0
08/11/2024;11;2024;Fabricación de jabones, detergentes y otros artículos de limpieza y abrillantamiento;Alcúdia, l';Valencia;Valencia;INDUSTRIA;2;1;1
08/11/2024;11;2024;Establecimientos de bebidas;Catarroja;Valencia;Catarroja;SERVICIOS;0;0;0
08/11/2024;11;2024;Organización de convenciones y ferias de muestras;Paterna;Valencia;Paterna;SERVICIOS;6;6;0
08/11/2024;11;2024;Actividades odontológicas;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
08/11/2024;11;2024;Confección de otras prendas de vestir y accesorios;Llocnou de la Corona;Valencia;Llocnou De La Corona;INDUSTRIA;2;1;1
08/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;48;42;6
08/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Sedaví;Valencia;Sedaví;SERVICIOS;3;0;3
08/11/2024;11;2024;Fabricación de otros muebles;Catarroja;Valencia;Catarroja;INDUSTRIA;3;0;3
08/11/2024;11;2024;Comercio al por mayor de frutas y hortalizas;Paiporta;Valencia;Paiporta;SERVICIOS;27;18;9
08/11/2024;11;2024;Otras actividades sanitarias;Massanassa;Valencia;Massanassa;SERVICIOS;3;0;3
08/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Catarroja;Valencia;Catarroja;SERVICIOS;6;5;1
08/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Paterna;Valencia;Paterna;SERVICIOS;2;2;0
08/11/2024;11;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;5;1;4
08/11/2024;11;2024;Limpieza general de edificios;Tavernes de la Valldigna;Valencia;Algemesí;SERVICIOS;5;0;5
08/11/2024;11;2024;Actividades odontológicas;Alfafar;Valencia;Alfafar;SERVICIOS;4;0;4
08/11/2024;11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Madrid;Madrid;Aldaya;SERVICIOS;6;3;3
08/11/2024;11;2024;Actividades odontológicas;Benetússer;Valencia;Benetússer;SERVICIOS;3;0;3
08/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;2;2;0
08/11/2024;11;2024;Restaurantes y puestos de comidas;Albal;Valencia;Albal;SERVICIOS;1;0;1
08/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Benetússer;Valencia;Valencia;SERVICIOS;4;1;3
08/11/2024;11;2024;Establecimientos de bebidas;Massanassa;Valencia;Valencia;SERVICIOS;1;0;1
08/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Chiva;Valencia;Chiva;SERVICIOS;1;0;1
08/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
08/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
08/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;4;0;4
08/11/2024;11;2024;Fabricación de carpintería metálica;Beniparrell;Valencia;Beniparrell;INDUSTRIA;2;2;0
08/11/2024;11;2024;Fabricación de otros productos de plástico;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;4;4;0
08/11/2024;11;2024;Confección de otras prendas de vestir exteriores;Picanya;Valencia;Picanya;INDUSTRIA;13;1;12
08/11/2024;11;2024;Otras actividades de limpieza;Yátova;Valencia;Yátova;SERVICIOS;11;9;2
08/11/2024;11;2024;Comercio al por mayor de chatarra y productos de desecho;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;34;12;22
08/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Sedaví;Valencia;Sedaví;SERVICIOS;1;1;0
08/11/2024;11;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Catarroja;Valencia;Catarroja;SERVICIOS;3;1;2
08/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Albal;Valencia;Albal;SERVICIOS;1;0;1
08/11/2024;11;2024;Restaurantes y puestos de comidas;Aldaya;Valencia;Aldaya;SERVICIOS;26;23;3
08/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
08/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
08/11/2024;11;2024;Restaurantes y puestos de comidas;Siete Aguas;Valencia;Siete Aguas;SERVICIOS;6;3;3
08/11/2024;11;2024;Establecimientos de bebidas;Valencia;Valencia;Valencia;SERVICIOS;4;1;3
08/11/2024;11;2024;Restaurantes y puestos de comidas;Aldaya;Valencia;Aldaya;SERVICIOS;19;18;1
08/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;4;2;2
08/11/2024;11;2024;Pintura y acristalamiento;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;3;2;1
08/11/2024;11;2024;Comercio al por mayor de frutas y hortalizas;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
08/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;20;13;6
08/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;2;1;1
08/11/2024;11;2024;Limpieza general de edificios;Paiporta;Valencia;Paiporta;SERVICIOS;3;0;3
08/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Barcelona;Barcelona;"Alfafar; Alginet; Catarroja; Paterna; Quart De Poblet";SERVICIOS;3;1;2
08/11/2024;11;2024;Comercio al por mayor de chatarra y productos de desecho;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;36;28;8
08/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;13;4;9
08/11/2024;11;2024;Restaurantes y puestos de comidas;Sant Cugat del Vallès;Barcelona;"Aldaya; Alfafar";SERVICIOS;44;21;23
08/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;19;6;13
08/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Sedaví;Valencia;Sedaví;SERVICIOS;23;20;3
08/11/2024;11;2024;Otras actividades asociativas n.c.o.p.;Catarroja;Valencia;Catarroja;SERVICIOS;6;0;6
08/11/2024;11;2024;Instalación de carpintería;Alfafar;Valencia;Alfafar;CONSTRUCIÓN;2;0;2
08/11/2024;11;2024;Actividades odontológicas;Paiporta;Valencia;Paiporta;SERVICIOS;4;0;4
09/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;46;25;21
09/11/2024;11;2024;Otras actividades sanitarias;Massanassa;Valencia;Massanassa;SERVICIOS;4;3;1
09/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;3;0;3
09/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;22;18;4
09/11/2024;11;2024;Acabado de textiles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;6;5;1
09/11/2024;11;2024;Otro comercio al por menor de productos alimenticios en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;11;1;10
09/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
09/11/2024;11;2024;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Beniparrell;Valencia;Beniparrell;SERVICIOS;21;18;3
09/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Picanya;Valencia;Picanya;SERVICIOS;1;1;0
10/11/2024;11;2024;Fabricación de carpintería metálica;Massanassa;Valencia;Massanassa;INDUSTRIA;1;1;0
10/11/2024;11;2024;Restaurantes y puestos de comidas;Picanya;Valencia;Picanya;SERVICIOS;1;0;1
10/11/2024;11;2024;Otras actividades sanitarias;Albal;Valencia;Albal;SERVICIOS;4;2;2
10/11/2024;11;2024;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Benetússer;Valencia;Benetússer;SERVICIOS;3;2;1
10/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Alcúdia, l';Valencia;Alcúdia (L');SERVICIOS;2;2;0
10/11/2024;11;2024;Fabricación de papel y cartón ondulados, fabricación de envases y embalajes de papel y cartón;Paiporta;Valencia;Paiporta;INDUSTRIA;6;5;1
10/11/2024;11;2024;Construcción de otros proyectos de ingeniería civil n.c.o.p.;Valencia;Valencia;Valencia;CONSTRUCIÓN;30;30;0
10/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Barberà del Vallès;Barcelona;Aldaya;SERVICIOS;5;1;4
10/11/2024;11;2024;Fabricación de envases y embalajes de plástico;Albal;Valencia;Albal;INDUSTRIA;32;31;1
11/11/2024;11;2024;Alquiler de otros efectos personales y artículos de uso doméstico;Aldaya;Valencia;Aldaya;SERVICIOS;2;0;2
11/11/2024;11;2024;Establecimientos de bebidas;Massanassa;Valencia;Valencia;SERVICIOS;7;1;6
11/11/2024;11;2024;Otras actividades sanitarias;Alfafar;Valencia;Alfafar;SERVICIOS;2;1;1
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Alcúdia, l';Valencia;Valencia;SERVICIOS;4;3;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por mayor de artículos de relojería y joyería;Aldaya;Valencia;Aldaya;SERVICIOS;5;0;5
11/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;7;1;6
11/11/2024;11;2024;Transporte de mercancías por carretera;Venta del Moro;Valencia;Venta Del Moro;SERVICIOS;2;2;0
11/11/2024;11;2024;Fabricación de pernos y productos de tornillería;Aldaya;Valencia;Aldaya;INDUSTRIA;2;2;0
11/11/2024;11;2024;Limpieza general de edificios;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
11/11/2024;11;2024;Construcción de edificios residenciales;Paterna;Valencia;Paterna;CONSTRUCIÓN;1;1;0
11/11/2024;11;2024;Actividades jurídicas;Requena;Valencia;Requena;SERVICIOS;1;0;1
11/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Massanassa;Valencia;Massanassa;SERVICIOS;3;1;2
11/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Alginet;Valencia;Alginet;SERVICIOS;1;0;1
11/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Alaquàs;Valencia;Alaquàs;INDUSTRIA;2;0;0
11/11/2024;11;2024;Fabricación de artículos de papelería;Sollana;Valencia;Sollana;INDUSTRIA;6;3;3
11/11/2024;11;2024;Depósito y almacenamiento;Cuart de Poblet;Valencia;Alaquàs;SERVICIOS;3;3;0
11/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Sedaví;Valencia;"Sedaví; Valencia";SERVICIOS;8;4;4
11/11/2024;11;2024;Restaurantes y puestos de comidas;Paiporta;Valencia;Paiporta;SERVICIOS;4;2;2
11/11/2024;11;2024;Construcción de edificios residenciales;Benetússer;Valencia;Benetússer;CONSTRUCIÓN;3;1;2
11/11/2024;11;2024;Reparación de aparatos electrodomésticos y de equipos para el hogar y el jardín;Valencia;Valencia;Valencia;SERVICIOS;3;2;1
11/11/2024;11;2024;Fabricación de estructuras metálicas y sus componentes;Massanassa;Valencia;Massanassa;INDUSTRIA;3;3;0
11/11/2024;11;2024;Acabado de textiles;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;4;4;0
11/11/2024;11;2024;Actividades odontológicas;Catarroja;Valencia;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Agencias de publicidad;Massanassa;Valencia;Valencia;SERVICIOS;2;0;2
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
11/11/2024;11;2024;Establecimientos de bebidas;Valencia;Valencia;Valencia;SERVICIOS;4;1;3
11/11/2024;11;2024;Instalaciones eléctricas;Paiporta;Valencia;Paiporta;CONSTRUCIÓN;6;5;1
11/11/2024;11;2024;Otra educación n.c.o.p.;Algemesí;Valencia;Algemesí;SERVICIOS;5;2;3
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
11/11/2024;11;2024;Comercio al por menor de libros en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;2;1;1
11/11/2024;11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;2;0;2
11/11/2024;11;2024;Reparación de maquinaria;Beniparrell;Valencia;Beniparrell;INDUSTRIA;3;2;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Paterna;SERVICIOS;10;7;3
11/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Mislata;Valencia;Mislata;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por menor de bebidas en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
11/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;2;1;1
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;6;0;6
11/11/2024;11;2024;Transporte de mercancías por carretera;Paiporta;Valencia;Paiporta;SERVICIOS;7;6;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;2;1;1
11/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;"Alfafar; Sedaví";SERVICIOS;2;0;2
11/11/2024;11;2024;Transporte marítimo de pasajeros;Valencia;Valencia;Valencia;SERVICIOS;4;0;0
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
11/11/2024;11;2024;Otros servicios de comidas;Massanassa;Valencia;Massanassa;SERVICIOS;7;3;4
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Beniparrell;Valencia;"Beniparrell; Catarroja";SERVICIOS;16;7;9
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;5;5;0
11/11/2024;11;2024;Otra educación n.c.o.p.;Benetússer;Valencia;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Torrent;Valencia;Torrent;SERVICIOS;3;3;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Torrent;Valencia;Torrent;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;30;12;18
11/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Sollana;Valencia;Sollana;SERVICIOS;1;1;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
11/11/2024;11;2024;Fabricación de muebles de cocina;Cuart de Poblet;Valencia;Quart De Poblet;INDUSTRIA;2;2;0
11/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Benetússer;Valencia;Benetússer;INDUSTRIA;4;2;2
11/11/2024;11;2024;Establecimientos de bebidas;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Fabricación de carrocerías para vehículos de motor, fabricación de remolques y semirremolques;Albal;Valencia;Albal;INDUSTRIA;4;4;0
11/11/2024;11;2024;Transporte de mercancías por carretera;Beniparrell;Valencia;Beniparrell;SERVICIOS;5;4;1
11/11/2024;11;2024;Comercio al por menor de textiles en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;7;0;7
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
11/11/2024;11;2024;Establecimientos de bebidas;Cullera;Valencia;Picassent;SERVICIOS;2;0;2
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Picanya;Valencia;Picanya;SERVICIOS;3;2;1
11/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Massanassa;Valencia;Massanassa;INDUSTRIA;3;3;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Aldaya;SERVICIOS;9;3;6
11/11/2024;11;2024;Construcción de edificios no residenciales;Chiva;Valencia;Chiva;CONSTRUCIÓN;2;2;0
11/11/2024;11;2024;Otras actividades anexas al transporte;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;19;18;1
11/11/2024;11;2024;Transporte de mercancías por carretera;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
11/11/2024;11;2024;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Alboraya;Valencia;Alboraya;SERVICIOS;6;0;6
11/11/2024;11;2024;Comercio al por mayor no especializado;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;6;5;1
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Picanya;Valencia;Picanya;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por mayor de otra maquinaria y equipo;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
11/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;2;0;2
11/11/2024;11;2024;Comercio al por mayor de chatarra y productos de desecho;Beniparrell;Valencia;Beniparrell;SERVICIOS;7;7;0
11/11/2024;11;2024;Agentes de la propiedad inmobiliaria;Beniparrell;Valencia;Beniparrell;SERVICIOS;2;2;0
11/11/2024;11;2024;Establecimientos de bebidas;Benetússer;Valencia;Benetússer;SERVICIOS;2;0;2
11/11/2024;11;2024;Comercio al por mayor de máquinas herramienta;Beniparrell;Valencia;Beniparrell;SERVICIOS;40;35;5
11/11/2024;11;2024;Alquiler de cintas de vídeo y discos;Silla;Valencia;Silla;SERVICIOS;6;5;1
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
11/11/2024;11;2024;Actividades odontológicas;Algemesí;Valencia;Algemesí;SERVICIOS;2;0;2
11/11/2024;11;2024;Comercio al por menor de productos cosméticos e higiénicos en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Massanassa;Valencia;Massanassa;SERVICIOS;1;0;1
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Chiva;Valencia;Chiva;SERVICIOS;1;0;1
11/11/2024;11;2024;Otro comercio al por menor de productos alimenticios en establecimientos especializados;Pedro Muñoz;Ciudad Real;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Picanya;Valencia;Picanya;INDUSTRIA;5;0;5
11/11/2024;11;2024;Gestión de instalaciones deportivas;Alfafar;Valencia;Alfafar;SERVICIOS;10;3;7
11/11/2024;11;2024;Actividades anexas al transporte terrestre;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
11/11/2024;11;2024;Depósito y almacenamiento;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;34;28;6
11/11/2024;11;2024;Transporte de mercancías por carretera;Paiporta;Valencia;Paiporta;SERVICIOS;2;2;0
11/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Valencia;Valencia;Valencia;SERVICIOS;5;2;3
11/11/2024;11;2024;Actividades de cuidado diurno de niños;Sedaví;Valencia;Sedaví;SERVICIOS;8;0;8
11/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Gandía;Valencia;Algemesí;SERVICIOS;1;1;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Utiel;Valencia;Utiel;SERVICIOS;2;0;2
11/11/2024;11;2024;Restaurantes y puestos de comidas;Mislata;Valencia;Mislata;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;4;1;3
11/11/2024;11;2024;Actividades odontológicas;Sedaví;Valencia;"Alcúdia (L'); Sedaví";SERVICIOS;8;1;7
11/11/2024;11;2024;Otras actividades asociativas n.c.o.p.;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
11/11/2024;11;2024;Otro acabado de edificios;Valencia;Valencia;Valencia;CONSTRUCIÓN;3;3;0
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Valencia;Paiporta;SERVICIOS;3;0;3
11/11/2024;11;2024;Comercio al por menor de productos textiles, prendas de vestir y calzado en puestos de venta y mercadillos;Madrid;Madrid;Aldaya;SERVICIOS;22;5;17
11/11/2024;11;2024;Restaurantes y puestos de comidas;Manises;Valencia;Massanassa;SERVICIOS;42;21;21
11/11/2024;11;2024;Comercio al por menor de bebidas en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;3;1;2
11/11/2024;11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Massanassa;Valencia;Massanassa;SERVICIOS;4;0;4
11/11/2024;11;2024;Otra educación n.c.o.p.;Alginet;Valencia;Alginet;SERVICIOS;1;0;1
11/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Paiporta;Valencia;Paiporta;SERVICIOS;5;3;2
11/11/2024;11;2024;Otros servicios de comidas;Catarroja;Valencia;Valencia;SERVICIOS;2;1;1
11/11/2024;11;2024;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;9;8;1
11/11/2024;11;2024;Fabricación de herramientas;Rafelbunyol;Valencia;Rafelbunyol;INDUSTRIA;1;1;0
11/11/2024;11;2024;Fabricación de otros muebles;Silla;Valencia;Silla;INDUSTRIA;7;0;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alginet;Valencia;Alginet;SERVICIOS;2;0;2
11/11/2024;11;2024;Establecimientos de bebidas;Alfafar;Valencia;Alfafar;SERVICIOS;2;1;1
11/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Paiporta;Valencia;Paiporta;INDUSTRIA;16;13;3
11/11/2024;11;2024;Fabricación de otros muebles;Llombai;Valencia;Llombai;INDUSTRIA;2;0;0
11/11/2024;11;2024;Fabricación de instrumentos y suministros médicos y odontológicos;Benetússer;Valencia;Benetússer;INDUSTRIA;5;1;4
11/11/2024;11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;9;5;4
11/11/2024;11;2024;Restaurantes y puestos de comidas;Alcúdia, l';Valencia;Alcúdia (L');SERVICIOS;4;0;4
11/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;3;0;3
11/11/2024;11;2024;Intermediarios del comercio de productos alimenticios, bebidas y tabaco;Guadassuar;Valencia;Guadassuar;SERVICIOS;5;1;4
11/11/2024;11;2024;Construcción de edificios residenciales;Alfafar;Valencia;Alfafar;CONSTRUCIÓN;3;3;0
11/11/2024;11;2024;Comercio al por mayor de azúcar, chocolate y confitería;Vinalesa;Valencia;Valencia;SERVICIOS;16;3;13
11/11/2024;11;2024;Transporte de mercancías por carretera;Pobla de Vallbona, la;Valencia;Pobla De Vallbona (La);SERVICIOS;2;2;0
11/11/2024;11;2024;Fabricación de maquinaria para la industria metalúrgica;Massanassa;Valencia;Massanassa;INDUSTRIA;4;3;1
11/11/2024;11;2024;Fabricación de otros muebles;Catarroja;Valencia;Catarroja;INDUSTRIA;15;14;1
11/11/2024;11;2024;Captación, depuración y distribución de agua;Girona;Girona;Torrent;INDUSTRIA;3;3;0
11/11/2024;11;2024;Transporte de mercancías por carretera;Valencia;Valencia;Valencia;SERVICIOS;2;2;0
11/11/2024;11;2024;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Paiporta;Valencia;Paiporta;SERVICIOS;2;1;1
11/11/2024;11;2024;Establecimientos de bebidas;Aldaya;Valencia;Aldaya;SERVICIOS;4;2;2
11/11/2024;11;2024;Otros servicios personales n.c.o.p.;Chirivella;Valencia;Chirivella;SERVICIOS;7;6;1
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Benetússer;Valencia;Benetússer;SERVICIOS;3;2;1
11/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;2;1;1
11/11/2024;11;2024;Confección de otras prendas de vestir exteriores;Torrent;Valencia;Torrent;INDUSTRIA;27;8;19
11/11/2024;11;2024;Establecimientos de bebidas;Aldaya;Valencia;Aldaya;SERVICIOS;3;2;1
